Results - Estimator for roll and pitch angles

Data format:
Timestamp [s]:  Roll [deg]   ,   Pitch [deg]
66.931 s:       -178.466     ,     10.783
66.941 s:       -178.466     ,     10.612
66.951 s:       -178.706     ,     10.126
66.961 s:       -178.813     ,     9.528
66.971 s:       -178.636     ,     9.229
66.981 s:       -178.937     ,     8.500
66.991 s:       -178.654     ,     8.079
67.001 s:       -177.804     ,     7.638
67.011 s:       -178.378     ,     7.030
67.021 s:       -178.649     ,     6.725
67.031 s:       -178.999     ,     6.740
67.041 s:       -179.065     ,     6.404
67.051 s:       -178.439     ,     6.674
67.061 s:       -178.273     ,     6.874
67.071 s:       -178.474     ,     6.776
67.081 s:       -179.114     ,     6.352
67.091 s:       -179.355     ,     5.960
67.101 s:       -179.065     ,     5.594
67.111 s:       -178.680     ,     4.411
67.121 s:       -177.867     ,     4.035
67.131 s:       -178.449     ,     3.900
67.141 s:       -179.415     ,     3.969
67.151 s:       -178.997     ,     5.061
67.161 s:       -179.467     ,     5.370
67.171 s:       -178.940     ,     5.050
67.181 s:       -178.787     ,     4.667
67.191 s:       -178.283     ,     3.998
67.201 s:       -178.449     ,     3.843
67.211 s:       -178.621     ,     3.615
67.221 s:       -178.561     ,     3.966
67.231 s:       -178.829     ,     4.501
67.241 s:       -178.942     ,     5.273
67.251 s:       -179.233     ,     5.646
67.261 s:       -179.171     ,     5.728
67.271 s:       -178.820     ,     5.645
67.281 s:       -178.836     ,     5.917
67.291 s:       -179.055     ,     5.242
67.301 s:       -179.236     ,     4.281
67.311 s:       -178.890     ,     3.906
67.321 s:       -178.721     ,     3.543
67.331 s:       -178.846     ,     3.457
67.341 s:       -178.511     ,     3.204
67.351 s:       -178.790     ,     3.281
67.361 s:       -178.825     ,     2.935
67.371 s:       -179.173     ,     3.245
67.381 s:       -179.297     ,     2.926
67.391 s:       -179.364     ,     2.484
67.401 s:       -178.963     ,     2.419
67.411 s:       -179.074     ,     2.371
67.421 s:       -179.065     ,     2.045
67.431 s:       -179.473     ,     1.638
67.441 s:       -179.301     ,     1.107
67.451 s:       -179.182     ,     0.234
67.461 s:       -179.769     ,     0.115
67.471 s:       -178.841     ,     -0.000
67.481 s:       -179.301     ,     -0.699
67.491 s:       -179.129     ,     -0.813
67.501 s:       -179.653     ,     -1.559
67.511 s:       -179.073     ,     -1.621
67.521 s:       -179.361     ,     -1.975
67.531 s:       -178.851     ,     -2.010
67.541 s:       -179.420     ,     -2.089
67.551 s:       -179.591     ,     -2.337
67.561 s:       -179.238     ,     -2.052
67.571 s:       -179.417     ,     -2.449
67.581 s:       -179.361     ,     -2.729
67.591 s:       -179.652     ,     -3.587
67.601 s:       -179.595     ,     -4.792
67.611 s:       -179.251     ,     -5.339
67.621 s:       -179.252     ,     -5.619
67.631 s:       -179.310     ,     -5.847
67.641 s:       -179.594     ,     -6.175
67.651 s:       -179.535     ,     -6.487
67.661 s:       -179.885     ,     -6.947
67.671 s:       -179.424     ,     -6.713
67.681 s:       -179.253     ,     -6.919
67.691 s:       -179.884     ,     -6.918
67.701 s:       180.000     ,     -7.218
67.711 s:       -179.768     ,     -7.545
67.721 s:       -179.426     ,     -8.154
67.731 s:       -179.659     ,     -8.241
67.741 s:       -179.314     ,     -7.953
67.751 s:       -179.884     ,     -7.708
67.761 s:       180.000     ,     -7.518
67.771 s:       -179.942     ,     -7.197
67.781 s:       -179.826     ,     -6.831
67.791 s:       -179.652     ,     -6.646
67.801 s:       -179.709     ,     -6.666
67.811 s:       -179.361     ,     -6.881
67.821 s:       -179.533     ,     -6.974
67.831 s:       -179.479     ,     -6.689
67.841 s:       -179.710     ,     -6.353
67.851 s:       -179.533     ,     -6.571
67.861 s:       -179.766     ,     -6.700
67.871 s:       -179.651     ,     -6.551
67.881 s:       -179.420     ,     -6.474
67.891 s:       -179.310     ,     -6.529
67.901 s:       -179.539     ,     -6.485
67.911 s:       -179.533     ,     -6.743
67.921 s:       -179.480     ,     -6.612
67.931 s:       -179.592     ,     -6.500
67.941 s:       -179.479     ,     -6.117
67.951 s:       -179.766     ,     -6.577
67.961 s:       -179.472     ,     -6.481
67.971 s:       -179.709     ,     -6.544
67.981 s:       -179.766     ,     -6.744
67.991 s:       -179.417     ,     -6.679
68.001 s:       -179.537     ,     -6.911
68.011 s:       -179.417     ,     -6.500
68.021 s:       -179.477     ,     -6.257
68.031 s:       -179.420     ,     -6.295
68.041 s:       -179.189     ,     -6.403
68.051 s:       -179.362     ,     -5.957
68.061 s:       -179.473     ,     -6.012
68.071 s:       -179.593     ,     -6.308
68.081 s:       -179.650     ,     -6.391
68.091 s:       -179.594     ,     -6.875
68.101 s:       -179.767     ,     -6.717
68.111 s:       -179.650     ,     -7.017
68.121 s:       -179.941     ,     -6.700
68.131 s:       -179.650     ,     -6.442
68.141 s:       -179.767     ,     -6.270
68.151 s:       -179.883     ,     -6.558
68.161 s:       -179.478     ,     -6.588
68.171 s:       -179.420     ,     -6.359
68.181 s:       -179.709     ,     -6.321
68.191 s:       -179.418     ,     -6.206
68.201 s:       -179.649     ,     -6.359
68.211 s:       -179.536     ,     -6.416
68.221 s:       -179.369     ,     -6.396
68.231 s:       -179.480     ,     -6.669
68.241 s:       -179.475     ,     -6.622
68.251 s:       -179.298     ,     -6.346
68.261 s:       -179.708     ,     -6.455
68.271 s:       -179.532     ,     -6.699
68.281 s:       -179.420     ,     -6.524
68.291 s:       -179.654     ,     -6.378
68.301 s:       -179.303     ,     -6.365
68.311 s:       -179.709     ,     -6.270
68.321 s:       -179.708     ,     -6.391
68.331 s:       -179.651     ,     -6.193
68.341 s:       -179.653     ,     -6.340
68.351 s:       -179.532     ,     -6.577
68.361 s:       -179.424     ,     -6.422
68.371 s:       -179.360     ,     -6.544
68.381 s:       -179.767     ,     -6.615
68.391 s:       -179.942     ,     -6.615
68.401 s:       -179.474     ,     -6.520
68.411 s:       -179.592     ,     -6.263
68.421 s:       -179.534     ,     -6.500
68.431 s:       -179.709     ,     -6.845
68.441 s:       -179.477     ,     -6.824
68.451 s:       -179.536     ,     -6.467
68.461 s:       -179.301     ,     -6.378
68.471 s:       -179.767     ,     -6.487
68.481 s:       -179.883     ,     -6.635
68.491 s:       -179.533     ,     -6.398
68.501 s:       -179.535     ,     -6.372
68.511 s:       -179.593     ,     -6.480
68.521 s:       -179.537     ,     -6.454
68.531 s:       -179.364     ,     -6.391
68.541 s:       -179.360     ,     -6.372
68.551 s:       -179.534     ,     -6.436
68.561 s:       -179.650     ,     -6.500
68.571 s:       -179.360     ,     -6.544
68.581 s:       -179.306     ,     -6.448
68.591 s:       -179.536     ,     -6.524
68.601 s:       -179.241     ,     -6.224
68.611 s:       -179.707     ,     -6.128
68.621 s:       -179.766     ,     -6.764
68.631 s:       -179.767     ,     -6.679
68.641 s:       -179.478     ,     -6.416
68.651 s:       -179.247     ,     -6.518
68.661 s:       -179.248     ,     -6.676
68.671 s:       -179.420     ,     -6.353
68.681 s:       -179.884     ,     -6.474
68.691 s:       -179.707     ,     -6.526
68.701 s:       -179.768     ,     -6.359
68.711 s:       -179.590     ,     -6.424
68.721 s:       -179.652     ,     -6.359
68.731 s:       -179.534     ,     -6.378
68.741 s:       -179.305     ,     -6.746
68.751 s:       -179.766     ,     -6.744
68.761 s:       -179.478     ,     -6.474
68.771 s:       -179.537     ,     -6.340
68.781 s:       -179.651     ,     -6.206
68.791 s:       -179.651     ,     -6.538
68.801 s:       -179.767     ,     -6.602
68.811 s:       -179.534     ,     -6.385
68.821 s:       -179.592     ,     -6.161
68.831 s:       -179.365     ,     -6.606
68.841 s:       -179.481     ,     -6.656
68.851 s:       -179.595     ,     -6.626
68.861 s:       -179.242     ,     -6.500
68.871 s:       -179.589     ,     -6.082
68.881 s:       -179.649     ,     -6.353
68.891 s:       -179.825     ,     -6.033
68.901 s:       -179.478     ,     -6.474
68.911 s:       -179.358     ,     -6.794
68.921 s:       -179.654     ,     -6.656
68.931 s:       -179.361     ,     -6.595
68.941 s:       -179.244     ,     -6.429
68.951 s:       -179.358     ,     -6.628
68.961 s:       -179.419     ,     -6.595
68.971 s:       -179.883     ,     -6.615
68.981 s:       -179.306     ,     -6.511
68.991 s:       -179.653     ,     -6.213
69.001 s:       -179.306     ,     -6.333
69.011 s:       -179.650     ,     -6.218
69.021 s:       -179.473     ,     -6.359
69.031 s:       -179.535     ,     -6.544
69.041 s:       -179.365     ,     -6.776
69.051 s:       -178.961     ,     -6.555
69.061 s:       -179.136     ,     -6.080
69.071 s:       -179.247     ,     -5.773
69.081 s:       -179.192     ,     -5.864
69.091 s:       180.000     ,     -6.334
69.101 s:       -179.532     ,     -6.462
69.111 s:       -179.532     ,     -6.866
69.121 s:       -179.474     ,     -6.513
69.131 s:       -179.592     ,     -6.679
69.141 s:       -179.533     ,     -6.449
69.151 s:       -179.767     ,     -6.500
69.161 s:       -179.884     ,     -6.538
69.171 s:       -179.825     ,     -6.628
69.181 s:       -179.884     ,     -6.423
69.191 s:       -179.475     ,     -6.442
69.201 s:       180.000     ,     -6.571
69.211 s:       -179.534     ,     -6.672
69.221 s:       -179.537     ,     -6.740
69.231 s:       -179.309     ,     -6.536
69.241 s:       -179.477     ,     -6.423
69.251 s:       -179.479     ,     -6.861
69.261 s:       -179.418     ,     -6.436
69.271 s:       -179.651     ,     -6.710
69.281 s:       -179.360     ,     -6.263
69.291 s:       -179.416     ,     -6.224
69.301 s:       -179.592     ,     -6.097
69.311 s:       -179.591     ,     -6.282
69.321 s:       -179.652     ,     -6.531
69.331 s:       -179.479     ,     -6.232
69.341 s:       -179.479     ,     -6.689
69.351 s:       -179.652     ,     -6.632
69.361 s:       -179.650     ,     -6.622
69.371 s:       -179.652     ,     -6.302
69.381 s:       -179.534     ,     -6.436
69.391 s:       -179.299     ,     -5.993
69.401 s:       -179.476     ,     -6.091
69.411 s:       -179.241     ,     -6.109
69.421 s:       -179.534     ,     -6.212
69.431 s:       -179.419     ,     -6.709
69.441 s:       -179.305     ,     -6.746
69.451 s:       -179.479     ,     -6.575
69.461 s:       -179.127     ,     -6.378
69.471 s:       -179.302     ,     -6.257
69.481 s:       -179.362     ,     -6.009
69.491 s:       -179.535     ,     -6.136
69.501 s:       -179.475     ,     -6.270
69.511 s:       -179.592     ,     -6.334
69.521 s:       -179.709     ,     -6.193
69.531 s:       -179.360     ,     -6.429
69.541 s:       -179.480     ,     -6.391
69.551 s:       -179.356     ,     -6.648
69.561 s:       -179.765     ,     -6.327
69.571 s:       -179.766     ,     -6.347
69.581 s:       -179.652     ,     -6.359
69.591 s:       -179.712     ,     -6.586
69.601 s:       -179.418     ,     -6.429
69.611 s:       -179.594     ,     -6.474
69.621 s:       -179.709     ,     -6.595
69.631 s:       -179.708     ,     -6.859
69.641 s:       -179.477     ,     -6.881
69.651 s:       -179.247     ,     -6.403
69.661 s:       -179.481     ,     -5.802
69.671 s:       -179.191     ,     -5.590
69.681 s:       -179.533     ,     -5.814
69.691 s:       -179.303     ,     -6.480
69.701 s:       -179.241     ,     -6.743
69.711 s:       -179.479     ,     -6.175
69.721 s:       -179.416     ,     -6.224
69.731 s:       -179.592     ,     -6.154
69.741 s:       -179.709     ,     -6.251
69.751 s:       -179.300     ,     -6.333
69.761 s:       -179.652     ,     -6.467
69.771 s:       -179.533     ,     -6.449
69.781 s:       -179.650     ,     -6.327
69.791 s:       -179.534     ,     -6.378
69.801 s:       -179.364     ,     -6.505
69.811 s:       -179.537     ,     -6.918
69.821 s:       -179.768     ,     -7.211
69.831 s:       -179.942     ,     -6.794
69.841 s:       -179.592     ,     -6.500
69.851 s:       -179.419     ,     -6.136
69.861 s:       -179.367     ,     -5.853
69.871 s:       -179.359     ,     -6.154
69.881 s:       -179.422     ,     -6.048
69.891 s:       -179.299     ,     -6.051
69.901 s:       -179.477     ,     -6.308
69.911 s:       -179.534     ,     -6.557
69.921 s:       -179.475     ,     -6.730
69.931 s:       180.000     ,     -6.608
69.941 s:       -179.475     ,     -6.557
69.951 s:       -179.478     ,     -6.410
69.961 s:       -179.251     ,     -6.143
69.971 s:       -179.479     ,     -6.226
69.981 s:       -179.537     ,     -5.997
69.991 s:       -179.531     ,     -6.417
70.001 s:       -179.707     ,     -6.469
70.011 s:       -179.709     ,     -6.673
70.021 s:       -179.942     ,     -6.737
70.031 s:       -179.652     ,     -6.531
70.041 s:       -179.535     ,     -6.423
70.051 s:       -179.594     ,     -6.525
70.061 s:       -179.301     ,     -6.551
70.071 s:       -179.424     ,     -6.820
70.081 s:       -179.420     ,     -6.760
70.091 s:       -179.536     ,     -6.416
70.101 s:       -179.826     ,     -6.136
70.111 s:       -179.590     ,     -5.832
70.121 s:       -179.650     ,     -6.039
70.131 s:       -179.594     ,     -6.232
70.141 s:       -179.305     ,     -6.632
70.151 s:       -179.363     ,     -6.575
70.161 s:       -179.303     ,     -6.480
70.171 s:       -179.418     ,     -6.372
70.181 s:       -179.824     ,     -6.314
70.191 s:       -179.825     ,     -6.289
70.201 s:       -179.476     ,     -6.378
70.211 s:       -179.364     ,     -6.448
70.221 s:       -179.255     ,     -6.510
70.231 s:       -179.364     ,     -6.276
70.241 s:       -179.476     ,     -6.263
70.251 s:       -179.299     ,     -6.397
70.261 s:       -179.708     ,     -6.340
70.271 s:       -179.652     ,     -6.518
70.281 s:       -179.475     ,     -6.218
70.291 s:       -179.474     ,     -6.340
70.301 s:       -179.363     ,     -6.232
70.311 s:       -179.479     ,     -6.518
70.321 s:       -179.366     ,     -6.371
70.331 s:       -179.365     ,     -6.213
70.341 s:       -179.245     ,     -6.015
70.351 s:       -179.590     ,     -6.526
70.361 s:       -179.826     ,     -6.544
70.371 s:       -179.766     ,     -6.282
70.381 s:       -179.537     ,     -6.289
70.391 s:       -179.362     ,     -6.416
70.401 s:       -179.590     ,     -6.417
70.411 s:       -179.417     ,     -6.333
70.421 s:       -179.418     ,     -6.378
70.431 s:       -179.477     ,     -6.595
70.441 s:       -179.421     ,     -6.461
70.451 s:       -179.364     ,     -6.562
70.461 s:       -179.306     ,     -6.448
70.471 s:       -179.474     ,     -6.173
70.481 s:       -179.415     ,     -6.115
70.491 s:       -179.649     ,     -6.353
70.501 s:       -179.180     ,     -6.417
70.511 s:       -179.129     ,     -6.187
70.521 s:       -179.364     ,     -6.676
70.531 s:       -179.593     ,     -6.538
70.541 s:       -179.415     ,     -6.404
70.551 s:       -179.825     ,     -6.270
70.561 s:       -179.825     ,     -6.500
70.571 s:       -179.767     ,     -6.085
70.581 s:       -179.194     ,     -6.479
70.591 s:       -179.196     ,     -6.409
70.601 s:       -179.592     ,     -6.103
70.611 s:       -179.765     ,     -6.082
70.621 s:       -179.708     ,     -6.289
70.631 s:       -179.123     ,     -6.750
70.641 s:       -179.197     ,     -7.244
70.651 s:       -179.305     ,     -6.117
70.661 s:       -179.712     ,     -6.024
70.671 s:       -179.942     ,     -6.085
70.681 s:       179.941     ,     -5.606
70.691 s:       -179.533     ,     -6.167
70.701 s:       -179.941     ,     -6.064
70.711 s:       -179.826     ,     -5.849
70.721 s:       -179.595     ,     -5.882
70.731 s:       -179.534     ,     -6.378
70.741 s:       -179.419     ,     -6.423
70.751 s:       -179.420     ,     -6.130
70.761 s:       -179.481     ,     -6.258
70.771 s:       -179.767     ,     -6.551
70.781 s:       -179.417     ,     -6.557
70.791 s:       -179.592     ,     -6.378
70.801 s:       -179.422     ,     -6.790
70.811 s:       -179.308     ,     -6.549
70.821 s:       -179.248     ,     -6.505
70.831 s:       -179.536     ,     -6.416
70.841 s:       -179.301     ,     -6.665
70.851 s:       -179.592     ,     -6.723
70.861 s:       -179.308     ,     -6.371
70.871 s:       -179.198     ,     -5.937
70.881 s:       -179.707     ,     -5.838
70.891 s:       -179.649     ,     -6.128
70.901 s:       -179.651     ,     -5.860
70.911 s:       -179.766     ,     -5.537
70.921 s:       -179.421     ,     -6.054
70.931 s:       -179.196     ,     -6.232
70.941 s:       -179.019     ,     -6.320
70.951 s:       -179.481     ,     -6.435
70.961 s:       180.000     ,     -6.225
70.971 s:       179.941     ,     -5.734
70.981 s:       180.000     ,     -5.465
70.991 s:       -179.648     ,     -5.089
71.001 s:       -179.306     ,     -5.366
71.011 s:       -179.423     ,     -5.064
71.021 s:       -179.303     ,     -5.152
71.031 s:       -179.472     ,     -5.379
71.041 s:       -179.826     ,     -5.509
71.051 s:       -179.535     ,     -5.503
71.061 s:       -179.478     ,     -5.440
71.071 s:       -179.082     ,     -5.545
71.081 s:       -179.191     ,     -5.012
71.091 s:       -179.299     ,     -4.836
71.101 s:       -179.191     ,     -4.954
71.111 s:       180.000     ,     -4.889
71.121 s:       180.000     ,     -5.152
71.131 s:       179.883     ,     -5.647
71.141 s:       -179.883     ,     -5.820
71.151 s:       -179.421     ,     -5.487
71.161 s:       -179.082     ,     -5.038
71.171 s:       -179.082     ,     -5.095
71.181 s:       -179.132     ,     -4.849
71.191 s:       -179.534     ,     -5.514
71.201 s:       -179.652     ,     -5.555
71.211 s:       -179.475     ,     -5.289
71.221 s:       -179.135     ,     -5.579
71.231 s:       -179.535     ,     -5.330
71.241 s:       -179.175     ,     -5.582
71.251 s:       -179.884     ,     -5.745
71.261 s:       -179.358     ,     -5.005
71.271 s:       -179.252     ,     -4.134
71.281 s:       -179.418     ,     -4.474
71.291 s:       -179.251     ,     -4.830
71.301 s:       -179.884     ,     -5.544
71.311 s:       -179.942     ,     -5.300
71.321 s:       -179.709     ,     -4.879
71.331 s:       -179.132     ,     -5.136
71.341 s:       -179.713     ,     -4.982
71.351 s:       -179.303     ,     -5.497
71.361 s:       -179.368     ,     -5.557
71.371 s:       180.000     ,     -5.894
71.381 s:       -179.653     ,     -6.169
71.391 s:       180.000     ,     -5.791
71.401 s:       -179.884     ,     -5.487
71.411 s:       180.000     ,     -4.907
71.421 s:       -179.826     ,     -5.320
71.431 s:       -179.654     ,     -4.892
71.441 s:       -179.827     ,     -4.730
71.451 s:       -179.707     ,     -4.672
71.461 s:       -179.594     ,     -4.922
71.471 s:       179.473     ,     -4.851
71.481 s:       -179.710     ,     -5.320
71.491 s:       180.000     ,     -5.372
71.501 s:       -179.483     ,     -4.811
71.511 s:       -179.710     ,     -5.487
71.521 s:       -179.942     ,     -5.205
71.531 s:       180.000     ,     -4.866
71.541 s:       179.648     ,     -5.036
71.551 s:       179.241     ,     -4.952
71.561 s:       -179.885     ,     -5.086
71.571 s:       180.000     ,     -5.324
71.581 s:       -179.424     ,     -5.516
71.591 s:       -179.076     ,     -5.641
71.601 s:       -178.718     ,     -5.576
71.611 s:       -177.936     ,     -5.351
71.621 s:       -179.534     ,     -5.630
71.631 s:       -179.943     ,     -5.370
71.641 s:       179.769     ,     -4.893
71.651 s:       -179.655     ,     -4.425
71.661 s:       179.825     ,     -4.720
71.671 s:       179.118     ,     -5.220
71.681 s:       178.229     ,     -4.418
71.691 s:       176.406     ,     -3.472
71.701 s:       174.579     ,     -4.473
71.711 s:       175.305     ,     -4.039
71.721 s:       176.113     ,     -4.052
71.731 s:       176.174     ,     -3.876
71.741 s:       173.780     ,     -3.672
71.751 s:       176.482     ,     -3.453
71.761 s:       174.599     ,     -3.571
71.771 s:       174.473     ,     -2.595
71.781 s:       173.485     ,     -3.050
71.791 s:       172.784     ,     -2.831
71.801 s:       174.003     ,     -2.875
71.811 s:       176.665     ,     -4.378
71.821 s:       176.539     ,     -3.098
71.831 s:       179.472     ,     -1.819
71.841 s:       175.303     ,     -3.600
71.851 s:       176.413     ,     -3.863
71.861 s:       173.765     ,     -5.444
71.871 s:       173.136     ,     -4.148
71.881 s:       174.510     ,     -2.686
71.891 s:       173.170     ,     -3.621
71.901 s:       172.179     ,     -3.363
71.911 s:       171.976     ,     -2.415
71.921 s:       171.311     ,     -3.018
71.931 s:       172.306     ,     -3.193
71.941 s:       175.094     ,     -4.509
71.951 s:       170.252     ,     -2.018
71.961 s:       176.272     ,     -1.832
71.971 s:       168.679     ,     -2.115
71.981 s:       170.014     ,     -3.433
71.991 s:       175.152     ,     -3.262
72.001 s:       168.937     ,     -1.889
72.011 s:       169.873     ,     -2.517
72.021 s:       172.301     ,     -2.285
72.031 s:       162.587     ,     -1.996
72.041 s:       175.134     ,     -0.861
72.051 s:       170.390     ,     -1.972
72.061 s:       169.826     ,     -2.194
72.071 s:       170.702     ,     -2.284
72.081 s:       170.828     ,     -1.885
72.091 s:       170.586     ,     -2.269
72.101 s:       170.991     ,     -2.813
72.111 s:       171.179     ,     -2.675
72.121 s:       170.880     ,     -2.890
72.131 s:       171.192     ,     -2.365
72.141 s:       170.832     ,     -2.829
72.151 s:       170.991     ,     -3.456
72.161 s:       171.034     ,     -3.359
72.171 s:       170.689     ,     -3.221
72.181 s:       171.708     ,     -3.267
72.191 s:       171.180     ,     -3.956
72.201 s:       171.237     ,     -4.071
72.211 s:       170.823     ,     -3.984
72.221 s:       170.738     ,     -4.053
72.231 s:       170.901     ,     -3.712
72.241 s:       170.901     ,     -3.249
72.251 s:       170.196     ,     -3.575
72.261 s:       170.366     ,     -3.772
72.271 s:       170.222     ,     -3.898
72.281 s:       170.441     ,     -4.104
72.291 s:       170.210     ,     -4.218
72.301 s:       170.691     ,     -4.421
72.311 s:       170.538     ,     -4.326
72.321 s:       170.614     ,     -3.883
72.331 s:       170.974     ,     -3.683
72.341 s:       170.944     ,     -3.671
72.351 s:       170.926     ,     -3.621
72.361 s:       170.500     ,     -3.743
72.371 s:       170.519     ,     -3.723
72.381 s:       170.299     ,     -3.775
72.391 s:       170.633     ,     -3.817
72.401 s:       170.376     ,     -3.479
72.411 s:       170.240     ,     -3.448
72.421 s:       170.250     ,     -3.969
72.431 s:       170.200     ,     -3.228
72.441 s:       170.307     ,     -3.504
72.451 s:       170.119     ,     -3.235
72.461 s:       170.232     ,     -3.256
72.471 s:       170.240     ,     -3.273
72.481 s:       170.328     ,     -3.591
72.491 s:       170.585     ,     -3.409
72.501 s:       170.386     ,     -3.856
72.511 s:       170.100     ,     -3.992
72.521 s:       169.945     ,     -4.064
72.531 s:       169.695     ,     -4.058
72.541 s:       170.117     ,     -3.429
72.551 s:       170.060     ,     -3.545
72.561 s:       170.509     ,     -3.682
72.571 s:       170.576     ,     -4.112
72.581 s:       170.510     ,     -4.172
72.591 s:       170.152     ,     -4.347
72.601 s:       169.922     ,     -3.912
72.611 s:       169.975     ,     -3.706
72.621 s:       169.596     ,     -3.270
72.631 s:       169.359     ,     -3.229
72.641 s:       169.061     ,     -3.129
72.651 s:       169.224     ,     -3.429
72.661 s:       169.811     ,     -3.531
72.671 s:       169.711     ,     -2.980
72.681 s:       169.648     ,     -3.196
72.691 s:       169.582     ,     -3.564
72.701 s:       169.972     ,     -4.178
72.711 s:       169.999     ,     -4.363
72.721 s:       169.484     ,     -4.440
72.731 s:       169.216     ,     -4.246
72.741 s:       168.933     ,     -3.700
72.751 s:       169.359     ,     -3.874
72.761 s:       169.545     ,     -3.655
72.771 s:       169.398     ,     -3.780
72.781 s:       169.727     ,     -4.173
72.791 s:       169.742     ,     -4.029
72.801 s:       169.949     ,     -3.982
72.811 s:       169.545     ,     -4.059
72.821 s:       169.424     ,     -3.734
72.831 s:       169.243     ,     -3.287
72.841 s:       169.492     ,     -3.498
72.851 s:       169.330     ,     -3.493
72.861 s:       169.363     ,     -3.482
72.871 s:       169.602     ,     -3.771
72.881 s:       169.847     ,     -4.138
72.891 s:       169.721     ,     -4.152
72.901 s:       169.628     ,     -4.085
72.911 s:       169.519     ,     -4.046
72.921 s:       169.669     ,     -4.172
72.931 s:       169.722     ,     -4.024
72.941 s:       169.654     ,     -3.562
72.951 s:       169.908     ,     -3.593
72.961 s:       169.789     ,     -3.324
72.971 s:       170.232     ,     -4.010
72.981 s:       170.302     ,     -4.244
72.991 s:       169.809     ,     -4.255
73.001 s:       169.701     ,     -4.390
73.011 s:       169.876     ,     -4.137
73.021 s:       169.999     ,     -4.191
73.031 s:       169.825     ,     -3.812
73.041 s:       169.986     ,     -4.048
73.051 s:       169.825     ,     -3.754
73.061 s:       169.507     ,     -3.630
73.071 s:       169.590     ,     -3.408
73.081 s:       169.607     ,     -3.616
73.091 s:       169.975     ,     -4.052
73.101 s:       169.758     ,     -3.930
73.111 s:       169.768     ,     -4.099
73.121 s:       169.888     ,     -4.122
73.131 s:       169.865     ,     -3.797
73.141 s:       170.318     ,     -3.941
73.151 s:       169.551     ,     -3.575
73.161 s:       169.915     ,     -3.728
73.171 s:       170.053     ,     -3.872
73.181 s:       169.804     ,     -3.877
73.191 s:       170.291     ,     -3.813
73.201 s:       169.784     ,     -4.000
73.211 s:       169.861     ,     -3.762
73.221 s:       169.841     ,     -3.365
73.231 s:       170.012     ,     -3.309
73.241 s:       169.838     ,     -3.660
73.251 s:       169.534     ,     -4.063
73.261 s:       169.597     ,     -4.039
73.271 s:       169.825     ,     -4.215
73.281 s:       169.716     ,     -4.004
73.291 s:       169.841     ,     -3.943
73.301 s:       169.908     ,     -3.998
73.311 s:       169.965     ,     -3.652
73.321 s:       169.972     ,     -3.496
73.331 s:       170.144     ,     -3.963
73.341 s:       169.825     ,     -3.754
73.351 s:       169.727     ,     -3.711
73.361 s:       169.851     ,     -3.651
73.371 s:       169.519     ,     -4.104
73.381 s:       169.816     ,     -4.034
73.391 s:       169.882     ,     -3.582
73.401 s:       169.804     ,     -3.646
73.411 s:       169.861     ,     -3.762
73.421 s:       169.820     ,     -3.661
73.431 s:       169.800     ,     -3.669
73.441 s:       169.737     ,     -3.765
73.451 s:       169.969     ,     -3.802
73.461 s:       169.939     ,     -4.274
73.471 s:       169.742     ,     -4.016
73.481 s:       169.831     ,     -3.774
73.491 s:       169.918     ,     -4.052
73.501 s:       170.006     ,     -4.155
73.511 s:       169.794     ,     -3.765
73.521 s:       169.814     ,     -3.931
73.531 s:       169.975     ,     -3.937
73.541 s:       169.539     ,     -3.910
73.551 s:       169.820     ,     -4.009
73.561 s:       169.591     ,     -3.601
73.571 s:       169.633     ,     -3.919
73.581 s:       170.033     ,     -3.764
73.591 s:       169.617     ,     -3.729
73.601 s:       169.912     ,     -3.744
73.611 s:       169.794     ,     -3.765
73.621 s:       170.110     ,     -3.930
73.631 s:       169.882     ,     -3.640
73.641 s:       169.633     ,     -3.644
73.651 s:       169.882     ,     -3.870
73.661 s:       169.669     ,     -3.710
73.671 s:       170.022     ,     -3.421
73.681 s:       169.628     ,     -3.493
73.691 s:       169.773     ,     -3.715
73.701 s:       169.711     ,     -3.679
73.711 s:       169.628     ,     -3.957
73.721 s:       170.184     ,     -3.774
73.731 s:       169.680     ,     -3.706
73.741 s:       169.871     ,     -3.355
73.751 s:       169.861     ,     -3.705
73.761 s:       169.851     ,     -3.824
73.771 s:       170.077     ,     -3.618
73.781 s:       169.591     ,     -3.717
73.791 s:       169.898     ,     -3.655
73.801 s:       169.835     ,     -3.635
73.811 s:       169.908     ,     -3.825
73.821 s:       170.204     ,     -3.824
73.831 s:       169.800     ,     -3.669
73.841 s:       169.753     ,     -3.432
73.851 s:       169.669     ,     -3.479
73.861 s:       169.857     ,     -3.553
73.871 s:       169.925     ,     -3.260
73.881 s:       170.060     ,     -3.602
73.891 s:       170.070     ,     -3.193
73.901 s:       169.810     ,     -3.607
73.911 s:       169.596     ,     -3.620
73.921 s:       169.591     ,     -3.311
73.931 s:       169.847     ,     -3.615
73.941 s:       169.972     ,     -3.496
73.951 s:       169.607     ,     -3.616
73.961 s:       169.763     ,     -3.777
73.971 s:       169.633     ,     -4.036
73.981 s:       170.009     ,     -4.551
73.991 s:       169.861     ,     -4.454
74.001 s:       169.628     ,     -4.247
74.011 s:       169.952     ,     -4.376
74.021 s:       169.800     ,     -4.365
74.031 s:       170.060     ,     -4.471
74.041 s:       170.053     ,     -4.505
74.051 s:       169.763     ,     -4.876
